City,Place,PLace_Ratings,City_Ratings,Best_time_to_visit,Budget
Dharamshala," 12. Tibet museum, Mcleodganj ",3.2,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 13. Bhagsu falls ,3.2,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 14. Tea gardens ,3.2,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 15. Trekking ,3.2,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 17. Jwalamukhi Devi Temple ,3.2,4.1,"March to June, September to November",2500 - 4500
Dharamshala," 18. Tsuglagkhang, Mcleodganj ",3.2,4.1,"March to June, September to November",2500 - 4500
Dharamshala, 22. Kangra art museum ,3.2,4.1,"March to June, September to November",2500 - 4500
Kovalam, 1. Vellayani Lake ,3.7,4.2,September to March,3500 - 6500
Kovalam, 2. Water Sports in Kovalam ,4.0,4.2,September to March,3500 - 6500
Kovalam, 3. Lighthouse Beach ,3.8,4.2,September to March,3500 - 6500
Kovalam, 4. Hawah Beach ,3.3,4.2,September to March,3500 - 6500
Kovalam, 5. Halcyon Castle ,3.3,4.2,September to March,3500 - 6500
Kovalam, 6. Samudra Beach ,3.3,4.2,September to March,3500 - 6500
Kovalam, 7. Karamana River ,3.6,4.2,September to March,3500 - 6500
Kovalam, 8. Surfing ,3.7,4.2,September to March,3500 - 6500
Kovalam, 9. Veli Tourist Village ,3.6,4.2,September to March,3500 - 6500
Kovalam, 10. Vizhinjam Rock Cut Cave Temple ,3.5,4.2,September to March,3500 - 6500
Kovalam, 11. Valiyathura Pier ,3.4,4.2,September to March,3500 - 6500
Kovalam, 12. Kovalam Art Gallery ,3.5,4.2,September to March,3500 - 6500
Kovalam, 13. Aruvikkara Dam ,3.4,4.2,September to March,3500 - 6500
Kovalam, 14. Artificial Off Shore Coral Reef ,3.3,4.2,September to March,3500 - 6500
Kovalam, 15. Thiruvallam Parasurama Temple ,3.3,4.2,September to March,3500 - 6500
Kovalam, 16. Vizhinjam Marine Aquarium ,3.2,4.2,September to March,3500 - 6500
Madikeri, 1. Abbey Falls ,3.5,4.4,October to March,2500
Madikeri, 2. Talacauvery ,3.1,4.4,October to March,2500
Madikeri, 3. Namdroling Monastery ,3.5,4.4,October to March,2500
Madikeri, 4. Raja's Seat ,3.1,4.4,October to March,2500
Madikeri, 5. Trekking ,3.5,4.4,October to March,2500
Madikeri, 6. Gaddige Raja's Tomb ,3.1,4.4,October to March,2500
Madikeri, 7. Madikeri Fort ,3.5,4.4,October to March,2500
Madikeri, 9. Omkareshwara Temple ,3.4,4.4,October to March,2500
Madikeri, 10. Chingara Falls ,4.0,4.4,October to March,2500
Madikeri, 11. Chelavara Falls ,4.1,4.4,October to March,2500
Madikeri, 12. Cauvery Nisargadhama ,3.1,4.4,October to March,2500
Madikeri, 13. Chettali ,3.1,4.4,October to March,2500
Madikeri, 15. Bhagamandala ,3.1,4.4,October to March,2500
Madikeri, 16. Dubare Elephant Training Camp ,3.1,4.4,October to March,2500
Madikeri, 18. City Shopping ,3.0,4.4,October to March,2500
Matheran, 1. Louisa point ,3.7,4.3,October to May,2500 - 4500
Matheran, 2. Charlotte lake ,3.5,4.3,October to May,2500 - 4500
Matheran, 3. Monkey point ,4.3,4.3,October to May,2500 - 4500
Matheran, 4. Shivaji's ladder ,3.2,4.3,October to May,2500 - 4500
Matheran, 5. Panorama point ,4.3,4.3,October to May,2500 - 4500
Matheran, 6. One tree hill point ,3.8,4.3,October to May,2500 - 4500
Matheran, 7. Echo point ,4.3,4.3,October to May,2500 - 4500
Matheran, 10. Porcupine point ,3.5,4.3,October to May,2500 - 4500
Matheran, 11. Alexander point ,3.8,4.3,October to May,2500 - 4500
Matheran, 12. Hart point ,3.2,4.3,October to May,2500 - 4500
Matheran, 13. Little Chowk Point ,3.2,4.3,October to May,2500 - 4500
Matheran, 14. Honeymoon hill ,3.2,4.3,October to May,2500 - 4500
Matheran, 15. City Shopping ,3.0,4.3,October to May,2500 - 4500
Matheran, 16. Rambagh point ,3.2,4.3,October to May,2500 - 4500
Matheran, 17. Prabal fort ,3.2,4.3,October to May,2500 - 4500
Ranthambore, 2. Jeep Safari ,4.6,4.3,October to March,4000 - 7000
Ranthambore, 3. Ranthambhore Fort ,3.6,4.3,October to March,4000 - 7000
Ranthambore, 4. Ganesh Trinetra Temple ,3.6,4.3,October to March,4000 - 7000
Ranthambore, 10. Kacheeda Valley ,3.2,4.3,October to March,4000 - 7000
Agartala, 1. Ujjayanta Palace ,4.3,3.8,October to March,2500 - 4500
Agartala, 2. Neermahal ,3.6,3.8,October to March,2500 - 4500
Agartala, 3. Jagannath Temple ,3.2,3.8,October to March,2500 - 4500
Agartala, 4. Jampui Hill ,3.2,3.8,October to March,2500 - 4500
Agartala, 5. Sepahijala Wildlife Sanctuary ,3.2,3.8,October to March,2500 - 4500
Agartala, 6. Tripura Sundari Temple ,3.5,3.8,October to March,2500 - 4500
Agartala, 7. Buddha Temple ,3.7,3.8,October to March,2500 - 4500
Agartala, 8. Chittangong Hills ,3.2,3.8,October to March,2500 - 4500
Agartala, 9. Kunjaban Palace ,3.2,3.8,October to March,2500 - 4500
Agartala, 10. Ummaneshwar Temple ,3.2,3.8,October to March,2500 - 4500
Agartala, 11. Gondacherra Wildlife Sanctuary ,3.2,3.8,October to March,2500 - 4500
Agartala, 12. Raima Valley ,3.2,3.8,October to March,2500 - 4500
Khandala, 1. Rajmachi Fort ,3.6,3.8,October to March,3500 - 6500
Khandala, 2. Visapur Fort ,4.2,3.8,October to March,3500 - 6500
Khandala, 3. Bedsa caves ,3.5,3.8,October to March,3500 - 6500
Khandala, 4. Lohagad Fort ,4.3,3.8,October to March,3500 - 6500
Khandala, 5. Tiger's Leap ,3.5,3.8,October to March,3500 - 6500
Khandala, 6. Duke's Nose ,3.5,3.8,October to March,3500 - 6500
Khandala, 7. Kune Waterfalls ,3.2,3.8,October to March,3500 - 6500
Khandala, 8. Reversing Station ,3.2,3.8,October to March,3500 - 6500
Khandala, 9. Shooting Point ,3.2,3.8,October to March,3500 - 6500
Khandala, 10. City Shopping ,3.0,3.8,October to March,3500 - 6500
Khandala, 11. Lion's Point ,3.2,3.8,October to March,3500 - 6500
Khandala, 12. Shrivardhan Fort ,3.2,3.8,October to March,3500 - 6500
Khandala, 13. Manoranjan Fort ,3.2,3.8,October to March,3500 - 6500
Khandala, 14. Bushi Dam ,3.2,3.8,October to March,3500 - 6500
Khandala, 15. Shingroba Temple ,3.2,3.8,October to March,3500 - 6500
Khandala, 16. Karla and Bhaja Caves ,3.2,3.8,October to March,3500 - 6500
Khandala, 17. Valvan Dam ,3.2,3.8,October to March,3500 - 6500
Khandala," 18. Celebrity Wax Museum, Lonavala ",3.2,3.8,October to March,3500 - 6500
Khandala," 19. Amrutanjan Point, Lonavala ",3.2,3.8,October to March,3500 - 6500
Khandala, 20. Tunga Fort ,3.2,3.8,October to March,3500 - 6500
Khandala, 21. Lonavala Lake ,3.2,3.8,October to March,3500 - 6500
Khandala, 22. Tungarli Lake ,3.2,3.8,October to March,3500 - 6500
Kalimpong, 1. Morgan House ,4.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 2. Durpin Dara hill ,3.7,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 3. Cactus Nursery ,3.6,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 4. Deolo Hill ,3.6,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 6. Teesta Bazar ,3.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 7. Hiking ,3.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 10. Nature Interpretation Centre ,3.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 13. Crockety ,3.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 14. Thongsa Gompa ,3.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 15. Neora Valley National Park ,3.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 16. Jang Dog Palriffo Brang Gompa ,3.5,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 17. Galingka ,3.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 18. Sericulture Research Institute ,3.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 19. Teesta River Rafting ,3.7,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 20. Tharpa Choeling Gompa ,3.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 21. St.Theresa Catholic Church ,3.2,4.1,"March to May, September to November",2500 - 4500
Kalimpong, 22. Ringking Farm ,3.2,4.1,"March to May, September to November",2500 - 4500
Thanjavur, 1. Brahadeshwara Temple ,3.7,4.4,November to February,2500 - 4500
Thanjavur, 2. Gangaikonda Cholapuram ,4.0,4.4,November to February,2500 - 4500
Thanjavur, 3. Shiva Ganga Garden ,3.2,4.4,November to February,2500 - 4500
Thanjavur, 4. Vijayanagar Fort ,3.6,4.4,November to February,2500 - 4500
Thanjavur, 6. Alangudi Guru Temple ,3.2,4.4,November to February,2500 - 4500
Thanjavur, 7. Chandra Bagwan Temple ,3.2,4.4,November to February,2500 - 4500
Bhubaneswar, 1. Lingaraj Temple ,4.2,4.2,October to March,2500 - 4500
Bhubaneswar, 2. ISKCON Temple ,3.4,4.2,October to March,2500 - 4500
Bhubaneswar, 3. Hirakud Dam ,4.2,4.2,October to March,2500 - 4500
Bhubaneswar, 4. Parasurameswara Temple ,3.5,4.2,October to March,2500 - 4500
Bhubaneswar, 5. Rajarani Temple ,4.1,4.2,October to March,2500 - 4500
Bhubaneswar, 6. Bindu Sarovara ,3.4,4.2,October to March,2500 - 4500
Bhubaneswar, 7. Orissa State Museum ,3.1,4.2,October to March,2500 - 4500
Bhubaneswar, 8. Brahmeshwara Temple ,3.1,4.2,October to March,2500 - 4500
Bhubaneswar, 9. Tikarpada Wildlife Sanctuary ,3.1,4.2,October to March,2500 - 4500
Bhubaneswar, 10. Mukteswara Temple ,3.1,4.2,October to March,2500 - 4500
Ajmer, 1. Ajmer Sharif ,4.5,3.8,October to March,2500 - 4500
Ajmer, 2. Ana Sagar Lake ,4.5,3.8,October to March,2500 - 4500
Ajmer, 3. Adhai Din ka Jhopra ,4.2,3.8,October to March,2500 - 4500
Ajmer, 4. Akbar's Palace and Museum ,4.2,3.8,October to March,2500 - 4500
Ajmer, 5. Soniji Ki Nasiyan ,3.9,3.8,October to March,2500 - 4500
Ajmer, 6. Kishangarh City ,3.8,3.8,October to March,2500 - 4500
Ajmer, 7. City Shopping ,3.6,3.8,October to March,2500 - 4500
Ajmer, 9. Durga bagh gardens ,3.5,3.8,October to March,2500 - 4500
Ajmer, 10. Nareli Jain Temple ,3.8,3.8,October to March,2500 - 4500
Ajmer," 11. Taragarh Fort, Bundi ",4.2,3.8,October to March,2500 - 4500
Ajmer, 12. Clock tower ,3.7,3.8,October to March,2500 - 4500
Ajmer, 13. Abdulla Khan's Tomb ,3.4,3.8,October to March,2500 - 4500
Ajmer, 15. Roopangarh Fort ,3.2,3.8,October to March,2500 - 4500
Aurangabad," 1. Ghrishneshwar temple, Ellora ",3.5,3.7,October to March,2500 - 4500
Aurangabad, 2. Bibi-ka-Maqbara ,4.2,3.7,October to March,2500 - 4500
Aurangabad, 3. The Ajanta caves ,3.6,3.7,October to March,2500 - 4500
Aurangabad, 4. Ellora caves ,3.5,3.7,October to March,2500 - 4500
Aurangabad, 5. Daulatabad Fort ,4.2,3.7,October to March,2500 - 4500
Aurangabad, 6. Aurangabad caves ,4.3,3.7,October to March,2500 - 4500
Aurangabad, 7. Siddharth Garden and Zoo ,3.2,3.7,October to March,2500 - 4500
Aurangabad, 8. Gul mandi ,3.2,3.7,October to March,2500 - 4500
Aurangabad, 9. Bani Begum garden ,3.2,3.7,October to March,2500 - 4500
Aurangabad," 10. Jain Caves, Ellora ",3.2,3.7,October to March,2500 - 4500
Aurangabad," 11. The Buddhist Caves, Ellora ",3.5,3.7,October to March,2500 - 4500
Aurangabad, 12. Panchakki ,3.7,3.7,October to March,2500 - 4500
Aurangabad, 13. Khuldabad ,3.7,3.7,October to March,2500 - 4500
Aurangabad," 14. Kailasanatha and other temples, Ellora ",3.2,3.7,October to March,2500 - 4500
Aurangabad, 15. Salim Ali Lake ,3.2,3.7,October to March,2500 - 4500
Aurangabad, 17. Himroo Factory ,3.2,3.7,October to March,2500 - 4500
Aurangabad, 18. Jama Masjid ,3.2,3.7,October to March,2500 - 4500
Aurangabad, 19. Dargah of Pir Ismail ,3.2,3.7,October to March,2500 - 4500
Aurangabad, 20. Killa Arak ,3.2,3.7,October to March,2500 - 4500
Aurangabad, 21. Connaught ,3.7,3.7,October to March,2500 - 4500
Jammu, 1. Bahu Fort ,4.4,4.1,"March to June, September to November",3500 - 6000
Jammu, 2. Nandini Wildlife Sanctuary ,3.6,4.1,"March to June, September to November",3500 - 6000
Jammu, 4. Mubarak Mandi Palace ,4.5,4.1,"March to June, September to November",3500 - 6000
Jammu, 5. Peer Baba Dargah ,3.1,4.1,"March to June, September to November",3500 - 6000
Jammu, 6. Surinsar Lake ,3.1,4.1,"March to June, September to November",3500 - 6000
Jammu, 7. Amar Mahal Museum ,4.2,4.1,"March to June, September to November",3500 - 6000
Jammu, 8. Bagh-e-bahu ,4.2,4.1,"March to June, September to November",3500 - 6000
Jammu, 9. Akhnoor Fort ,3.2,4.1,"March to June, September to November",3500 - 6000
Jammu, 10. Dogra Art Museum ,3.2,4.1,"March to June, September to November",3500 - 6000
Jammu, 11. Raghunath Bazaar ,4.2,4.1,"March to June, September to November",3500 - 6000
Jammu, 12. Dargah Garib Shah ,3.2,4.1,"March to June, September to November",3500 - 6000
Jammu, 13. Mahamaya Temple ,3.0,4.1,"March to June, September to November",3500 - 6000
Jammu, 14. Ranbireshwar Temple ,3.0,4.1,"March to June, September to November",3500 - 6000
Jammu, 15. Raghunath Temple ,4.3,4.1,"March to June, September to November",3500 - 6000
Jammu, 16. Mansar Lake ,4.2,4.1,"March to June, September to November",3500 - 6000
Jammu, 17. Shivkhori ,3.7,4.1,"March to June, September to November",3500 - 6000
Jammu, 18. Gole Market ,3.7,4.1,"March to June, September to November",3500 - 6000
Jammu, 19. Poonch Fort ,3.0,4.1,"March to June, September to November",3500 - 6000
Jammu, 22. Peer Kho Cave ,3.2,4.1,"March to June, September to November",3500 - 6000
Jammu, 23. Purmandal ,3.2,4.1,"March to June, September to November",3500 - 6000
Jammu, 24. City Shopping ,3.1,4.1,"March to June, September to November",3500 - 6000
Jammu, 25. Bahu Mela ,3.1,4.1,"March to June, September to November",3500 - 6000
Jammu, 26. Mansar Food And Craft Mela ,3.0,4.1,"March to June, September to November",3500 - 6000
Dehradun, 1. Robber's Cave ,4.4,3.9,"March to June, September to November",2500 - 4500
Dehradun, 2. Sahastradhara ,4.2,3.9,"March to June, September to November",2500 - 4500
Dehradun, 3. Tapkeshwar Temple ,4.2,3.9,"March to June, September to November",2500 - 4500
Dehradun, 4. Mindrolling Monastery ,4.4,3.9,"March to June, September to November",2500 - 4500
Dehradun, 5. Forest Research Institute ,4.0,3.9,"March to June, September to November",2500 - 4500
Dehradun, 6. Paltan Bazar ,3.1,3.9,"March to June, September to November",2500 - 4500
Dehradun, 7. Malsi Deer Park ,4.1,3.9,"March to June, September to November",2500 - 4500
Dehradun, 9. Pacific Mall ,4.3,3.9,"March to June, September to November",2500 - 4500
Dehradun, 10. Clock tower ,3.9,3.9,"March to June, September to November",2500 - 4500
Dehradun, 12. Daat Kali Mandir Dehradun ,4.5,3.9,"March to June, September to November",2500 - 4500
Dehradun, 13. Fun Valley ,3.6,3.9,"March to June, September to November",2500 - 4500
Dehradun, 16. Subir Raha Oil Museum ,4.3,3.9,"March to June, September to November",2500 - 4500
Dehradun, 17. Kalinga War Memorial ,3.7,3.9,"March to June, September to November",2500 - 4500
Dehradun, 18. Lacchiwalla ,4.1,3.9,"March to June, September to November",2500 - 4500
Dehradun, 19. Rajaji National Park ,3.1,3.9,"March to June, September to November",2500 - 4500
Dehradun, 20. Tapovan Temple ,4.0,3.9,"March to June, September to November",2500 - 4500
Dehradun, 21. Har ki Dun ,3.5,3.9,"March to June, September to November",2500 - 4500
Dehradun, 22. Assan Barrage ,3.9,3.9,"March to June, September to November",2500 - 4500
Dehradun, 23. Kedarkantha Trek ,3.5,3.9,"March to June, September to November",2500 - 4500
Dehradun, 25. Sai Mandir Dehradun ,4.0,3.9,"March to June, September to November",2500 - 4500
Dehradun, 26. Ram Rai Gurudwara ,3.7,3.9,"March to June, September to November",2500 - 4500
Dehradun, 27. Trekking ,3.9,3.9,"March to June, September to November",2500 - 4500
Dehradun, 28. Tiger View Jungle Camp ,3.1,3.9,"March to June, September to November",2500 - 4500
Dehradun, 29. Bali Pass ,3.5,3.9,"March to June, September to November",2500 - 4500
Dehradun, 30. Zonal Museum ,3.1,3.9,"March to June, September to November",2500 - 4500
Dehradun, 32. Chetwoode Hall ,3.1,3.9,"March to June, September to November",2500 - 4500
Dehradun, 33. Rupin Pass Trek ,3.5,3.9,"March to June, September to November",2500 - 4500
Dehradun," 34. Mall Road, Mussoorie ",3.1,3.9,"March to June, September to November",2500 - 4500
Dehradun, 35. Rafting in Tiuni ,3.5,3.9,"March to June, September to November",2500 - 4500
Puri, 1. Sri Jagannath Puri Temple ,3.6,4.3,October to March,2500 - 4500
Puri, 2. Puri Beach ,4.2,4.3,October to March,2500 - 4500
Puri, 3. Markandeswara Temple ,3.2,4.3,October to March,2500 - 4500
Puri, 4. Narendra Tank ,3.2,4.3,October to March,2500 - 4500
Puri, 8. Chilika Lake ,4.2,4.3,October to March,2500 - 4500
Puri, 11. Jagannath Rath Yatra ,4.2,4.3,October to March,2500 - 4500
Puri, 12. Lakshmi Temple ,3.2,4.3,October to March,2500 - 4500
Puri, 16. Lokanath Temple ,3.2,4.3,October to March,2500 - 4500
Puri, 17. Ganesh Temple ,3.7,4.3,October to March,2500 - 4500
Cherrapunji, 1. Double Decker Living Root Bridge ,4.7,4.5,October to March,3000 - 5000
Cherrapunji, 2. Dawki ,4.5,4.5,October to March,3000 - 5000
Cherrapunji, 3. Nohkalikai Waterfalls ,4.3,4.5,October to March,3000 - 5000
Cherrapunji, 4. Mawlynnong ,3.6,4.5,October to March,3000 - 5000
Cherrapunji, 5. Mawsmai Cave ,4.3,4.5,October to March,3000 - 5000
Cherrapunji, 6. Mawsmai Falls ,3.2,4.5,October to March,3000 - 5000
Cherrapunji, 7. The Mawkdok Dympep Valley View ,3.2,4.5,October to March,3000 - 5000
Cherrapunji, 8. Mawsynram ,3.2,4.5,October to March,3000 - 5000
Cherrapunji, 9. Dainthlen waterfall ,3.2,4.5,October to March,3000 - 5000
Cherrapunji, 10. Krem Phyllut ,3.2,4.5,October to March,3000 - 5000
Cherrapunji, 11. Nokrek National Park ,3.2,4.5,October to March,3000 - 5000
Cherrapunji, 12. The Eco Park ,3.2,4.5,October to March,3000 - 5000
Cherrapunji, 13. Nongsawlia ,3.2,4.5,October to March,3000 - 5000
Cherrapunji, 14. Thangkharang Park and Ka Khoh Ramhah ,3.2,4.5,October to March,3000 - 5000
Cherrapunji, 15. Khasi monoliths ,3.2,4.5,October to March,3000 - 5000
Cherrapunji, 16. Wakaba Falls ,3.2,4.5,October to March,3000 - 5000
Bikaner, 1. Junagarh Fort ,4.3,4.3,October to March,2500 - 4500
Bikaner, 2. Karni Mata Temple ,4.2,4.3,October to March,2500 - 4500
Bikaner, 3. Gajner Palace ,4.2,4.3,October to March,2500 - 4500
Bikaner, 4. Lalgarh Palace ,4.3,4.3,October to March,2500 - 4500
Bikaner, 5. Rampuriya Haveli ,3.5,4.3,October to March,2500 - 4500
Bikaner, 6. National Reserch Centre On Camel ,3.5,4.3,October to March,2500 - 4500
Bikaner, 7. Camel festival ,3.5,4.3,October to March,2500 - 4500
Bikaner, 8. Bhandasar Jain Temple ,3.2,4.3,October to March,2500 - 4500
Bikaner, 12. Shiv Bari Temple ,3.2,4.3,October to March,2500 - 4500
Bikaner, 14. Station Road ,3.2,4.3,October to March,2500 - 4500
Bikaner, 18. Desert Safari ,3.2,4.3,October to March,2500 - 4500
Bikaner, 19. Kote Gate ,3.2,4.3,October to March,2500 - 4500
Bikaner, 20. City Shopping ,3.0,4.3,October to March,2500 - 4500
Bikaner, 21. Devi Kund ,3.2,4.3,October to March,2500 - 4500
Shimoga (Shivamogga), 1. Kodachadri ,3.4,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 2. Jog Falls ,3.4,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 3. Agumbe ,4.0,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 5. Keladi ,3.1,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 6. Tavarekoppa Tiger and Lion Safari ,3.1,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 7. Sakrebayalu Elephant Camp ,3.1,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 8. Dabbe Falls ,3.6,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 9. Kundadari ,3.1,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 10. Gudavi Bird Sanctuary ,3.4,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 12. Tyavarekoppa ,3.1,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 13. Mandagadde Bird Sanctuary ,3.4,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 14. Gajanur Dam ,3.4,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 15. Barkana Falls ,4.0,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 16. Onake Abbi Falls ,4.0,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 17. Shivappa nayaka Palace Museum ,3.1,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 18. Sacred Heart Church ,3.0,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 19. Hosahalli ,3.0,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 20. Mattur ,3.0,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 23. Tunga Anicut Dam ,3.2,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 24. Kanoor Fort ,3.2,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 25. Linganamakki Dam ,3.6,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 26. Unchalli Falls ,3.7,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 28. Jogigundi Falls ,4.0,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 29. Sigandur ,4.2,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 30. Koodli ,3.5,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 31. Pongal ,3.1,4.4,October to February,2500 - 4500
Shimoga (Shivamogga), 33. Shopping in Shimoga ,3.0,4.4,October to February,2500 - 4500
Hogenakkal, 1. Hogenakkal Falls ,4.3,4.0,October to March,2000 - 4000
Hogenakkal, 2. Mettur Dam ,4.2,4.0,October to March,2000 - 4000
Hogenakkal, 3. Melagiri Hills ,3.2,4.0,October to March,2000 - 4000
Hogenakkal, 4. Boating ,3.2,4.0,October to March,2000 - 4000
Hogenakkal, 5. Pennagram Village ,3.2,4.0,October to March,2000 - 4000
Hogenakkal, 6. Theerthamalai Temple ,3.2,4.0,October to March,2000 - 4000
Hogenakkal, 7. Hanuman Theertham Temple ,3.2,4.0,October to March,2000 - 4000
Kasauli, 1. Monkey point ,4.3,4.0,"March to June, September to November",2500 - 4500
Kasauli, 2. Mall Road ,3.5,4.0,"March to June, September to November",2500 - 4500
Kasauli, 3. Gilbert Trail ,3.8,4.0,"March to June, September to November",2500 - 4500
Kasauli, 4. Sunset Point and Lover's Lane ,3.2,4.0,"March to June, September to November",2500 - 4500
Kasauli, 5. Christ (Anglican) Church ,3.2,4.0,"March to June, September to November",2500 - 4500
Kasauli, 7. Timber Trail ,4.2,4.0,"March to June, September to November",2500 - 4500
Kasauli, 8. Gurudwara Shri Guru Nanakji ,3.2,4.0,"March to June, September to November",2500 - 4500
Kasauli, 10. Baptist Church ,3.2,4.0,"March to June, September to November",2500 - 4500
Kasauli, 11. Sri Baba Balak Nath Temple ,3.1,4.0,"March to June, September to November",2500 - 4500
Pushkar, 1. Pushkar Lake ,4.3,4.0,October to March,2500 - 4500
Pushkar, 2. Brahma Temple ,4.4,4.0,October to March,2500 - 4500
Pushkar, 3. Savitri Temple ,3.2,4.0,October to March,2500 - 4500
Pushkar, 4. Varaha Temple ,3.5,4.0,October to March,2500 - 4500
Pushkar, 6. Rangji Temple ,3.2,4.0,October to March,2500 - 4500
Pushkar, 7. Singh Sabha Gurudwara ,3.2,4.0,October to March,2500 - 4500
Pushkar, 17. Merta City ,3.7,4.0,October to March,2500 - 4500
Pushkar, 19. Apteshwar temple ,3.2,4.0,October to March,2500 - 4500
Chittorgarh, 1. Chittorgarh Fort ,4.2,4.1,September to March,2500 - 4500
Chittorgarh, 3. Kalika Mata Temple ,3.2,4.1,September to March,2500 - 4500
Chittorgarh, 4. Gau Mukh Kund ,3.5,4.1,September to March,2500 - 4500
Chittorgarh, 5. Maha Sati ,3.5,4.1,September to March,2500 - 4500
Chittorgarh, 6. Rana Kumbha's palace ,3.5,4.1,September to March,2500 - 4500
Chittorgarh, 8. Fateh Prakash Palace ,3.2,4.1,September to March,2500 - 4500
Chittorgarh, 9. Meera Temple  ,3.5,4.1,September to March,2500 - 4500
Chittorgarh, 11. Vijay Stambh ,4.2,4.1,September to March,2500 - 4500
Chittorgarh, 13. Kirti Stambh ,4.2,4.1,September to March,2500 - 4500
Chittorgarh, 14. Shyama Temple ,3.2,4.1,September to March,2500 - 4500
Nahan, 1. Renuka Lake ,3.7,3.9,"March to June, September to November",2500 - 4500
Nahan, 2. Suketi Fossil Park ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 3. Trekking ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 4. Jaitak Fort ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 5. Churdhar Peak ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 6. Dhaula Kuan ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 7. Rani Tal ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 8. Fishing ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 9. Simbalwada Wildlife Sanctuary ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 10. Mall Road ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 11. Jaggannath Temple ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 12. Renuka Wildlife Park ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 13. Rajbans/Sirmouri Tal ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 14. Shopping in Nahan ,3.0,3.9,"March to June, September to November",2500 - 4500
Nahan, 15. Giri Nagar ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 16. Jamu Peak ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 17. Chaugan Road ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 18. Trilokpur Temple ,3.1,3.9,"March to June, September to November",2500 - 4500
Nahan, 20. Nahan Bada Bazaar ,3.1,3.9,"March to June, September to November",2500 - 4500
Lavasa, 1. Sightseeing in Lavasa ,3.0,3.9,October to March,2500 - 4500
Poovar, 1. Poovar Beach ,3.5,4.3,October to February,3500 - 6000
Poovar, 2. Thirparappu Falls ,4.0,4.3,October to February,3500 - 6000
Poovar, 3. Vizhinjam ,4.1,4.3,October to February,3500 - 6000
Poovar, 4. Shopping in Poovar ,3.0,4.3,October to February,3500 - 6000
